pa_name,clip,PA,N,S,R,F,dataset
exploring_cairo.wav_952,exploring_cairo,34.49,26.51,1.11,0.25,0.33,teste
exploring_cairo.wav_953,exploring_cairo,54.02,40.66,1.2,0.11,1.01,teste
exploring_cairo.wav_954,exploring_cairo,45.75,35.65,1.1,0.1,0.28,teste
exploring_cairo.wav_955,exploring_cairo,26.61,20.37,1.3,0.19,0.71,teste
exploring_cairo.wav_956,exploring_cairo,24.56,19.86,1.2,0.14,0.26,teste
exploring_cairo.wav_957,exploring_cairo,23.85,19.83,1.25,0.08,0.19,teste
exploring_cairo.wav_958,exploring_cairo,45.64,35.74,1.19,0.1,0.56,teste
exploring_cairo.wav_959,exploring_cairo,21.65,17.4,1.31,0.42,0.04,teste
exploring_cairo.wav_960,exploring_cairo,48.32,34.72,1.06,0.6,0.37,teste
exploring_cairo.wav_961,exploring_cairo,47.91,38.11,1.15,0.05,0.17,teste
exploring_cairo.wav_962,exploring_cairo,23.64,17.23,1.26,0.09,1.04,teste
exploring_cairo.wav_963,exploring_cairo,45.22,35.17,1.13,0.06,0.52,teste
exploring_cairo.wav_964,exploring_cairo,40.7,31.09,1.33,0.07,1.08,teste
exploring_cairo.wav_965,exploring_cairo,24.0,19.79,1.27,0.1,0.31,teste
exploring_cairo.wav_966,exploring_cairo,51.45,39.7,1.07,0.08,0.2,teste
exploring_cairo.wav_967,exploring_cairo,22.73,17.45,1.15,0.24,0.4,teste
exploring_cairo.wav_968,exploring_cairo,30.53,22.97,1.29,0.45,0.45,teste
exploring_cairo.wav_969,exploring_cairo,48.16,36.19,1.12,0.18,0.71,teste
exploring_cairo.wav_970,exploring_cairo,30.07,15.6,1.28,0.32,2.65,teste
exploring_cairo.wav_971,exploring_cairo,39.64,28.45,1.15,0.01,1.36,teste
exploring_cairo.wav_972,exploring_cairo,44.26,29.43,1.27,0.04,2.01,teste
exploring_cairo.wav_973,exploring_cairo,42.89,28.79,1.16,0.01,1.87,teste
exploring_cairo.wav_974,exploring_cairo,20.89,17.59,1.32,0.24,0.03,teste
exploring_cairo.wav_975,exploring_cairo,49.01,38.05,1.28,0.34,0.53,teste
exploring_cairo.wav_976,exploring_cairo,44.35,34.44,1.23,0.34,0.4,teste
exploring_cairo.wav_977,exploring_cairo,21.29,17.28,1.28,0.37,0.02,teste
exploring_cairo.wav_978,exploring_cairo,53.62,35.28,1.14,0.49,1.43,teste
exploring_cairo.wav_979,exploring_cairo,33.68,20.55,1.16,0.38,1.74,teste
exploring_cairo.wav_980,exploring_cairo,44.08,34.62,1.26,0.29,0.45,teste
exploring_cairo.wav_981,exploring_cairo,38.59,32.31,1.6,0.08,0.73,teste
exploring_cairo.wav_982,exploring_cairo,40.84,31.13,1.26,0.04,1.03,teste
exploring_cairo.wav_983,exploring_cairo,44.66,29.55,1.13,0.44,1.33,teste
exploring_cairo.wav_984,exploring_cairo,19.76,16.52,1.22,0.13,0.02,teste
exploring_cairo.wav_985,exploring_cairo,35.39,26.17,1.19,0.25,0.81,teste
exploring_cairo.wav_986,exploring_cairo,37.67,27.43,1.11,0.14,0.99,teste
exploring_cairo.wav_987,exploring_cairo,40.93,31.96,1.09,0.05,0.3,teste
exploring_cairo.wav_988,exploring_cairo,41.85,33.34,1.22,0.1,0.49,teste
exploring_cairo.wav_989,exploring_cairo,34.8,25.98,1.19,0.2,0.79,teste
exploring_cairo.wav_990,exploring_cairo,49.18,38.06,1.09,0.06,0.38,teste
exploring_cairo.wav_991,exploring_cairo,41.88,34.62,1.41,0.26,0.34,teste
exploring_cairo.wav_992,exploring_cairo,50.8,33.36,1.22,0.77,1.07,teste
exploring_cairo.wav_993,exploring_cairo,47.99,36.27,1.01,0.03,0.46,teste
exploring_cairo.wav_994,exploring_cairo,19.67,15.89,1.09,0.12,0.01,teste
exploring_cairo.wav_995,exploring_cairo,46.88,33.1,1.03,0.18,1.1,teste
exploring_cairo.wav_996,exploring_cairo,49.47,32.6,1.04,0.25,1.6,teste
exploring_cairo.wav_997,exploring_cairo,35.93,28.46,1.13,0.26,0.01,teste
exploring_cairo.wav_998,exploring_cairo,34.13,27.47,1.14,0.12,0.01,teste
exploring_cairo.wav_999,exploring_cairo,33.4,26.43,1.13,0.3,0.0,teste
exploring_cairo.wav_1000,exploring_cairo,30.6,25.31,1.28,0.28,0.01,teste
exploring_cairo.wav_1001,exploring_cairo,29.91,25.79,1.35,0.1,0.0,teste
exploring_cairo.wav_1002,exploring_cairo,29.22,25.44,1.39,0.14,0.0,teste
exploring_cairo.wav_1003,exploring_cairo,29.12,25.56,1.39,0.05,0.0,teste
exploring_cairo.wav_1004,exploring_cairo,33.2,27.66,1.3,0.26,0.01,teste
exploring_cairo.wav_1005,exploring_cairo,55.98,34.77,0.95,0.52,1.65,teste
exploring_cairo.wav_1006,exploring_cairo,52.72,35.59,1.12,0.58,1.05,teste
exploring_cairo.wav_1007,exploring_cairo,38.46,29.72,1.2,0.29,0.43,teste
exploring_cairo.wav_1008,exploring_cairo,40.06,32.83,1.33,0.11,0.48,teste
exploring_cairo.wav_1009,exploring_cairo,32.45,24.11,1.27,0.47,0.5,teste
exploring_cairo.wav_1010,exploring_cairo,43.27,30.56,1.24,0.27,1.23,teste
exploring_cairo.wav_1011,exploring_cairo,45.08,30.74,1.22,0.3,1.43,teste
exploring_cairo.wav_1012,exploring_cairo,50.11,35.09,1.05,0.24,1.14,teste
exploring_cairo.wav_1013,exploring_cairo,20.93,17.22,1.47,0.45,0.01,teste
exploring_cairo.wav_1014,exploring_cairo,41.03,27.84,1.05,0.64,0.71,teste
exploring_cairo.wav_1015,exploring_cairo,45.19,28.65,1.13,0.4,1.7,teste
exploring_cairo.wav_1016,exploring_cairo,32.38,24.73,1.17,0.22,0.56,teste
exploring_cairo.wav_1017,exploring_cairo,50.23,32.21,1.25,0.23,2.05,teste
exploring_cairo.wav_1018,exploring_cairo,35.35,29.3,1.34,0.27,0.15,teste
exploring_cairo.wav_1019,exploring_cairo,39.7,27.68,1.27,0.35,1.16,teste
exploring_cairo.wav_1020,exploring_cairo,44.97,29.25,1.23,0.96,0.75,teste
exploring_cairo.wav_1021,exploring_cairo,40.47,30.91,1.25,0.07,0.96,teste
exploring_cairo.wav_1022,exploring_cairo,60.06,33.15,1.31,0.5,2.93,teste
exploring_cairo.wav_1023,exploring_cairo,22.5,17.59,1.22,0.42,0.1,teste
exploring_cairo.wav_1024,exploring_cairo,36.15,29.32,1.2,0.17,0.1,teste
exploring_cairo.wav_1025,exploring_cairo,49.74,29.23,1.22,0.35,2.44,teste
exploring_cairo.wav_1026,exploring_cairo,19.81,16.98,1.37,0.23,0.0,teste
exploring_cairo.wav_1027,exploring_cairo,21.09,17.79,1.4,0.32,0.01,teste
exploring_cairo.wav_1028,exploring_cairo,22.91,18.87,1.31,0.34,0.02,teste
exploring_cairo.wav_1029,exploring_cairo,23.7,19.56,1.3,0.27,0.1,teste
exploring_cairo.wav_1030,exploring_cairo,30.39,21.64,1.32,0.85,0.18,teste
exploring_cairo.wav_1031,exploring_cairo,31.71,26.98,1.43,0.31,0.06,teste
exploring_cairo.wav_1032,exploring_cairo,32.88,26.54,1.32,0.44,0.07,teste
exploring_cairo.wav_1033,exploring_cairo,31.56,23.66,1.21,0.63,0.12,teste
exploring_cairo.wav_1034,exploring_cairo,27.68,19.86,1.29,0.73,0.25,teste
exploring_cairo.wav_1035,exploring_cairo,27.95,22.69,1.28,0.2,0.29,teste
exploring_cairo.wav_1036,exploring_cairo,28.7,20.75,1.24,0.75,0.16,teste
exploring_cairo.wav_1037,exploring_cairo,35.17,25.66,1.26,0.81,0.12,teste
exploring_cairo.wav_1038,exploring_cairo,28.65,22.91,1.27,0.35,0.17,teste
exploring_cairo.wav_1039,exploring_cairo,28.49,21.8,1.25,0.53,0.16,teste
exploring_cairo.wav_1040,exploring_cairo,31.43,25.1,1.17,0.13,0.29,teste
exploring_cairo.wav_1041,exploring_cairo,29.56,25.01,1.34,0.22,0.05,teste
exploring_cairo.wav_1042,exploring_cairo,33.2,25.46,1.23,0.57,0.1,teste
exploring_cairo.wav_1043,exploring_cairo,29.14,22.8,1.17,0.41,0.06,teste
exploring_cairo.wav_1044,exploring_cairo,31.13,23.74,1.29,0.57,0.19,teste
exploring_cairo.wav_1045,exploring_cairo,31.09,22.95,1.19,0.59,0.26,teste
exploring_cairo.wav_1046,exploring_cairo,26.75,19.76,1.33,0.64,0.25,teste
exploring_cairo.wav_1047,exploring_cairo,26.16,21.9,1.34,0.21,0.15,teste
exploring_cairo.wav_1048,exploring_cairo,28.77,20.83,1.28,0.75,0.18,teste
exploring_cairo.wav_1049,exploring_cairo,33.94,25.53,1.27,0.66,0.15,teste
exploring_cairo.wav_1050,exploring_cairo,31.29,25.5,1.3,0.28,0.19,teste
exploring_cairo.wav_1051,exploring_cairo,34.94,27.25,1.35,0.6,0.1,teste
exploring_cairo.wav_1052,exploring_cairo,33.28,26.35,1.33,0.5,0.12,teste
exploring_cairo.wav_1053,exploring_cairo,37.79,32.16,1.55,0.15,0.49,teste
exploring_cairo.wav_1054,exploring_cairo,45.61,36.9,1.21,0.16,0.12,teste
exploring_cairo.wav_1055,exploring_cairo,44.38,30.23,1.17,0.55,1.0,teste
exploring_cairo.wav_1056,exploring_cairo,44.87,36.24,1.22,0.14,0.23,teste
exploring_cairo.wav_1057,exploring_cairo,43.71,35.98,1.33,0.26,0.22,teste
exploring_cairo.wav_1058,exploring_cairo,47.35,33.13,1.23,0.67,0.72,teste
exploring_cairo.wav_1059,exploring_cairo,29.97,25.68,1.35,0.09,0.13,teste
exploring_cairo.wav_1060,exploring_cairo,33.06,27.48,1.32,0.28,0.06,teste
exploring_cairo.wav_1061,exploring_cairo,38.06,29.31,1.3,0.67,0.05,teste
exploring_cairo.wav_1062,exploring_cairo,31.33,25.94,1.3,0.27,0.06,teste
exploring_cairo.wav_1063,exploring_cairo,31.23,24.59,1.3,0.52,0.09,teste
exploring_cairo.wav_1064,exploring_cairo,36.23,29.91,1.25,0.16,0.04,teste
exploring_cairo.wav_1065,exploring_cairo,28.32,24.18,1.33,0.11,0.08,teste
exploring_cairo.wav_1066,exploring_cairo,43.95,35.14,1.45,0.26,0.65,teste
exploring_cairo.wav_1067,exploring_cairo,34.05,24.95,1.25,0.48,0.57,teste
exploring_cairo.wav_1068,exploring_cairo,33.89,28.84,1.33,0.1,0.07,teste
exploring_cairo.wav_1069,exploring_cairo,37.2,31.15,1.3,0.17,0.05,teste
exploring_cairo.wav_1070,exploring_cairo,33.74,28.34,1.43,0.39,0.04,teste
exploring_cairo.wav_1071,exploring_cairo,30.27,25.75,1.37,0.21,0.09,teste
exploring_cairo.wav_1072,exploring_cairo,46.35,36.64,1.21,0.15,0.45,teste
exploring_cairo.wav_1073,exploring_cairo,36.69,29.68,1.31,0.42,0.06,teste
exploring_cairo.wav_1074,exploring_cairo,32.45,26.52,1.3,0.28,0.16,teste
exploring_cairo.wav_1075,exploring_cairo,33.04,27.11,1.3,0.32,0.08,teste
exploring_cairo.wav_1076,exploring_cairo,32.13,27.18,1.33,0.19,0.03,teste
exploring_cairo.wav_1077,exploring_cairo,28.24,24.09,1.32,0.09,0.06,teste
exploring_cairo.wav_1078,exploring_cairo,34.25,27.11,1.33,0.54,0.08,teste
exploring_cairo.wav_1079,exploring_cairo,34.03,27.84,1.3,0.37,0.03,teste
exploring_cairo.wav_1080,exploring_cairo,36.65,29.2,1.25,0.42,0.06,teste
exploring_cairo.wav_1081,exploring_cairo,35.4,28.36,1.19,0.3,0.03,teste
exploring_cairo.wav_1082,exploring_cairo,33.65,26.73,1.27,0.45,0.09,teste
exploring_cairo.wav_1083,exploring_cairo,34.68,28.55,1.21,0.03,0.05,teste
exploring_cairo.wav_1084,exploring_cairo,29.33,24.07,1.23,0.19,0.07,teste
exploring_cairo.wav_1085,exploring_cairo,46.31,35.62,1.24,0.52,0.24,teste
exploring_cairo.wav_1086,exploring_cairo,50.6,39.74,1.16,0.16,0.32,teste
exploring_cairo.wav_1087,exploring_cairo,32.59,25.96,1.2,0.2,0.29,teste
exploring_cairo.wav_1088,exploring_cairo,37.97,31.53,1.25,0.05,0.07,teste
exploring_cairo.wav_1089,exploring_cairo,30.35,27.04,1.49,0.12,0.11,teste
exploring_cairo.wav_1090,exploring_cairo,29.87,23.23,1.24,0.52,0.06,teste
exploring_cairo.wav_1091,exploring_cairo,29.32,21.61,1.19,0.68,0.12,teste
exploring_cairo.wav_1092,exploring_cairo,27.96,21.53,1.28,0.45,0.27,teste
exploring_cairo.wav_1093,exploring_cairo,28.82,22.14,1.25,0.35,0.4,teste
exploring_cairo.wav_1094,exploring_cairo,23.92,19.69,1.34,0.23,0.24,teste
exploring_cairo.wav_1095,exploring_cairo,25.1,20.07,1.33,0.23,0.4,teste
exploring_cairo.wav_1096,exploring_cairo,25.27,19.19,1.31,0.5,0.27,teste
exploring_cairo.wav_1097,exploring_cairo,28.92,20.51,1.21,0.76,0.23,teste
exploring_cairo.wav_1098,exploring_cairo,30.41,24.41,1.24,0.29,0.18,teste
exploring_cairo.wav_1099,exploring_cairo,26.89,22.32,1.33,0.28,0.08,teste
exploring_cairo.wav_1100,exploring_cairo,24.62,19.88,1.3,0.29,0.23,teste
exploring_cairo.wav_1101,exploring_cairo,22.35,19.33,1.52,0.16,0.25,teste
exploring_cairo.wav_1102,exploring_cairo,20.58,15.96,1.47,0.44,0.28,teste
exploring_cairo.wav_1103,exploring_cairo,21.37,16.67,1.35,0.47,0.15,teste
exploring_cairo.wav_1104,exploring_cairo,19.5,15.42,1.44,0.43,0.18,teste
exploring_cairo.wav_1105,exploring_cairo,17.23,15.75,1.66,0.2,0.01,teste
exploring_cairo.wav_1106,exploring_cairo,20.29,15.27,1.67,0.67,0.11,teste
exploring_cairo.wav_1107,exploring_cairo,17.84,16.49,1.58,0.06,0.11,teste
exploring_cairo.wav_1108,exploring_cairo,20.08,15.05,0.84,0.2,0.06,teste
exploring_cairo.wav_1109,exploring_cairo,32.05,23.77,0.85,0.12,0.0,teste
exploring_cairo.wav_1110,exploring_cairo,28.54,21.34,0.86,0.11,0.01,teste
exploring_cairo.wav_1111,exploring_cairo,33.34,24.88,0.89,0.21,0.0,teste
exploring_cairo.wav_1112,exploring_cairo,28.47,21.35,0.9,0.27,0.0,teste
exploring_cairo.wav_1113,exploring_cairo,30.93,22.85,0.86,0.27,0.0,teste
exploring_cairo.wav_1114,exploring_cairo,25.59,19.05,0.84,0.22,0.0,teste
exploring_cairo.wav_1115,exploring_cairo,28.3,20.95,0.98,0.52,0.0,teste
exploring_cairo.wav_1116,exploring_cairo,45.06,33.56,1.07,0.32,0.44,teste
exploring_cairo.wav_1117,exploring_cairo,45.23,32.81,1.36,0.3,1.14,teste
exploring_cairo.wav_1118,exploring_cairo,51.6,42.93,1.37,0.25,0.23,teste
exploring_cairo.wav_1119,exploring_cairo,29.4,24.3,1.25,0.11,0.17,teste
exploring_cairo.wav_1120,exploring_cairo,27.67,21.97,1.11,0.25,0.01,teste
exploring_cairo.wav_1121,exploring_cairo,46.11,33.11,1.13,0.6,0.5,teste
exploring_cairo.wav_1122,exploring_cairo,54.12,41.07,1.25,0.46,0.5,teste
exploring_cairo.wav_1123,exploring_cairo,34.9,27.23,1.15,0.4,0.05,teste
exploring_cairo.wav_1124,exploring_cairo,25.71,20.25,1.07,0.25,0.01,teste
exploring_cairo.wav_1125,exploring_cairo,52.44,39.0,1.17,0.4,0.6,teste
exploring_cairo.wav_1126,exploring_cairo,34.3,23.68,1.23,0.49,0.89,teste
exploring_cairo.wav_1127,exploring_cairo,49.09,39.45,1.21,0.11,0.23,teste
exploring_cairo.wav_1128,exploring_cairo,34.96,28.6,1.44,0.38,0.24,teste
exploring_cairo.wav_1129,exploring_cairo,48.7,37.48,1.3,0.42,0.52,teste
exploring_cairo.wav_1130,exploring_cairo,46.02,33.91,1.17,0.22,0.93,teste
exploring_cairo.wav_1131,exploring_cairo,48.76,37.16,1.3,0.42,0.59,teste
exploring_cairo.wav_1132,exploring_cairo,48.52,38.72,1.16,0.05,0.14,teste
exploring_cairo.wav_1133,exploring_cairo,29.11,23.2,1.15,0.3,0.01,teste
exploring_cairo.wav_1134,exploring_cairo,34.18,27.14,1.17,0.34,0.01,teste
exploring_cairo.wav_1135,exploring_cairo,37.38,29.35,1.15,0.36,0.04,teste
exploring_cairo.wav_1136,exploring_cairo,32.73,25.66,1.12,0.34,0.03,teste
exploring_cairo.wav_1137,exploring_cairo,48.05,40.21,1.46,0.12,0.58,teste
exploring_cairo.wav_1138,exploring_cairo,47.09,37.08,1.32,0.2,0.69,teste
exploring_cairo.wav_1139,exploring_cairo,45.89,36.27,1.18,0.07,0.48,teste
exploring_cairo.wav_1140,exploring_cairo,32.53,24.61,1.21,0.1,0.86,teste
exploring_cairo.wav_1141,exploring_cairo,43.8,31.45,1.4,0.13,1.47,teste
exploring_cairo.wav_1142,exploring_cairo,38.17,30.89,1.25,0.06,0.45,teste
exploring_cairo.wav_1143,exploring_cairo,43.79,35.11,1.18,0.04,0.3,teste
exploring_cairo.wav_1144,exploring_cairo,42.38,34.65,1.34,0.11,0.52,teste
exploring_cairo.wav_1145,exploring_cairo,47.12,38.75,1.24,0.03,0.12,teste
exploring_cairo.wav_1146,exploring_cairo,43.56,34.34,1.19,0.16,0.4,teste
exploring_cairo.wav_1147,exploring_cairo,34.83,27.4,1.21,0.11,0.55,teste
exploring_cairo.wav_1148,exploring_cairo,45.0,35.05,1.17,0.03,0.68,teste
exploring_cairo.wav_1149,exploring_cairo,34.99,26.58,1.23,0.1,0.88,teste
exploring_cairo.wav_1150,exploring_cairo,40.22,32.2,1.17,0.04,0.32,teste
exploring_cairo.wav_1151,exploring_cairo,39.56,29.92,1.22,0.08,0.95,teste
exploring_cairo.wav_1152,exploring_cairo,31.78,24.56,1.25,0.14,0.71,teste
exploring_cairo.wav_1153,exploring_cairo,35.74,26.51,1.1,0.1,0.87,teste
exploring_cairo.wav_1154,exploring_cairo,42.31,31.71,1.18,0.18,0.84,teste
exploring_cairo.wav_1155,exploring_cairo,37.03,27.94,1.2,0.16,0.81,teste
exploring_cairo.wav_1156,exploring_cairo,33.19,25.94,1.2,0.1,0.61,teste
exploring_cairo.wav_1157,exploring_cairo,39.22,30.99,1.17,0.04,0.5,teste
exploring_cairo.wav_1158,exploring_cairo,39.99,31.66,1.12,0.05,0.18,teste
exploring_cairo.wav_1159,exploring_cairo,35.35,28.01,1.1,0.05,0.13,teste
exploring_cairo.wav_1160,exploring_cairo,38.66,30.2,1.08,0.04,0.3,teste
exploring_cairo.wav_1161,exploring_cairo,34.69,26.98,1.09,0.11,0.34,teste
exploring_cairo.wav_1162,exploring_cairo,37.57,29.86,1.14,0.14,0.14,teste
exploring_cairo.wav_1163,exploring_cairo,36.73,29.4,1.14,0.04,0.19,teste
exploring_cairo.wav_1164,exploring_cairo,41.68,32.16,1.11,0.04,0.6,teste
exploring_cairo.wav_1165,exploring_cairo,40.29,31.65,1.11,0.06,0.3,teste
exploring_cairo.wav_1166,exploring_cairo,35.84,26.57,1.18,0.35,0.62,teste
exploring_cairo.wav_1167,exploring_cairo,36.76,26.86,1.27,0.53,0.57,teste
exploring_cairo.wav_1168,exploring_cairo,37.81,29.88,1.18,0.08,0.49,teste
exploring_cairo.wav_1169,exploring_cairo,35.13,26.38,1.17,0.39,0.45,teste
exploring_cairo.wav_1170,exploring_cairo,30.72,23.98,1.11,0.3,0.11,teste
exploring_cairo.wav_1171,exploring_cairo,36.1,27.34,1.14,0.32,0.45,teste
exploring_cairo.wav_1172,exploring_cairo,34.71,25.71,1.18,0.28,0.72,teste
exploring_cairo.wav_1173,exploring_cairo,40.14,34.16,1.41,0.1,0.34,teste
exploring_cairo.wav_1174,exploring_cairo,38.11,32.28,1.56,0.35,0.22,teste
exploring_cairo.wav_1175,exploring_cairo,52.85,40.01,1.33,0.06,1.25,teste
exploring_cairo.wav_1176,exploring_cairo,49.22,37.35,1.34,0.07,1.2,teste
exploring_cairo.wav_1177,exploring_cairo,44.91,35.59,1.2,0.08,0.5,teste
exploring_cairo.wav_1178,exploring_cairo,41.15,29.97,1.3,0.48,0.75,teste
exploring_cairo.wav_1179,exploring_cairo,37.14,28.59,1.33,0.3,0.64,teste
exploring_cairo.wav_1180,exploring_cairo,48.84,37.56,1.39,0.33,0.77,teste
exploring_cairo.wav_1181,exploring_cairo,46.45,32.58,1.2,0.1,1.51,teste
exploring_cairo.wav_1182,exploring_cairo,50.76,34.01,1.32,0.58,1.3,teste
exploring_cairo.wav_1183,exploring_cairo,47.47,36.54,1.15,0.25,0.42,teste
exploring_cairo.wav_1184,exploring_cairo,46.34,35.48,1.24,0.14,0.85,teste
exploring_cairo.wav_1185,exploring_cairo,48.59,36.55,1.36,0.6,0.49,teste
exploring_cairo.wav_1186,exploring_cairo,42.28,33.29,1.28,0.15,0.65,teste
exploring_cairo.wav_1187,exploring_cairo,28.19,22.22,1.16,0.3,0.14,teste
exploring_cairo.wav_1188,exploring_cairo,46.4,35.23,1.31,0.48,0.52,teste
exploring_cairo.wav_1189,exploring_cairo,25.71,19.96,1.17,0.42,0.11,teste
exploring_cairo.wav_1190,exploring_cairo,45.81,28.91,1.32,0.29,2.04,teste
exploring_cairo.wav_1191,exploring_cairo,39.68,29.88,1.14,0.41,0.37,teste
exploring_cairo.wav_1192,exploring_cairo,42.86,31.75,1.08,0.28,0.58,teste
exploring_cairo.wav_1193,exploring_cairo,29.37,24.16,1.38,0.4,0.06,teste
exploring_cairo.wav_1194,exploring_cairo,47.92,31.5,1.15,0.47,1.39,teste
exploring_cairo.wav_1195,exploring_cairo,36.01,27.75,1.21,0.56,0.06,teste
exploring_cairo.wav_1196,exploring_cairo,30.85,21.75,1.31,0.36,0.96,teste
exploring_cairo.wav_1197,exploring_cairo,52.37,36.39,1.37,0.5,1.23,teste
exploring_cairo.wav_1198,exploring_cairo,52.15,41.67,1.42,0.36,0.52,teste
exploring_cairo.wav_1199,exploring_cairo,53.61,37.64,1.27,0.27,1.43,teste
exploring_cairo.wav_1200,exploring_cairo,50.89,39.83,1.34,0.43,0.43,teste
exploring_cairo.wav_1201,exploring_cairo,52.04,38.15,1.35,0.26,1.21,teste
exploring_cairo.wav_1202,exploring_cairo,45.95,31.35,1.2,0.99,0.38,teste
exploring_cairo.wav_1203,exploring_cairo,57.15,36.54,1.26,0.64,1.59,teste
exploring_cairo.wav_1204,exploring_cairo,37.09,28.09,1.37,0.22,0.91,teste
exploring_cairo.wav_1205,exploring_cairo,40.61,32.9,1.34,0.23,0.43,teste
exploring_cairo.wav_1206,exploring_cairo,27.97,15.73,1.15,0.5,1.83,teste
exploring_cairo.wav_1207,exploring_cairo,43.86,31.56,1.31,0.13,1.38,teste
exploring_cairo.wav_1208,exploring_cairo,27.96,20.92,1.13,0.4,0.35,teste
exploring_cairo.wav_1209,exploring_cairo,40.94,27.52,1.28,0.58,1.08,teste
exploring_cairo.wav_1210,exploring_cairo,42.44,29.33,1.27,0.74,0.68,teste
exploring_cairo.wav_1211,exploring_cairo,49.77,36.71,1.21,0.14,1.12,teste
exploring_cairo.wav_1212,exploring_cairo,46.18,34.72,1.28,0.12,1.09,teste
exploring_cairo.wav_1213,exploring_cairo,47.76,37.5,1.31,0.28,0.58,teste
exploring_cairo.wav_1214,exploring_cairo,45.5,33.62,1.19,0.5,0.51,teste
exploring_cairo.wav_1215,exploring_cairo,45.7,34.84,1.27,0.21,0.83,teste
exploring_cairo.wav_1216,exploring_cairo,45.43,33.06,1.16,0.22,1.0,teste
exploring_cairo.wav_1217,exploring_cairo,42.09,35.5,1.45,0.23,0.31,teste
exploring_cairo.wav_1218,exploring_cairo,29.17,20.76,1.25,0.36,0.85,teste
exploring_cairo.wav_1219,exploring_cairo,33.92,26.87,1.7,0.3,0.68,teste
exploring_cairo.wav_1220,exploring_cairo,38.49,26.35,1.21,0.14,1.53,teste
exploring_cairo.wav_1221,exploring_cairo,43.66,30.34,1.23,0.22,1.4,teste
exploring_cairo.wav_1222,exploring_cairo,47.03,34.21,1.15,0.41,0.73,teste
exploring_cairo.wav_1223,exploring_cairo,50.99,32.69,1.3,0.66,1.46,teste
exploring_cairo.wav_1224,exploring_cairo,56.06,36.94,1.25,1.31,0.34,teste
exploring_cairo.wav_1225,exploring_cairo,54.45,31.99,1.33,1.0,1.62,teste
exploring_cairo.wav_1226,exploring_cairo,38.16,25.77,1.08,0.15,1.48,teste
exploring_cairo.wav_1227,exploring_cairo,55.67,42.63,1.35,0.42,0.67,teste
exploring_cairo.wav_1228,exploring_cairo,48.59,35.56,1.31,0.23,1.17,teste
exploring_cairo.wav_1229,exploring_cairo,34.77,17.34,1.23,1.51,1.28,teste
exploring_cairo.wav_1230,exploring_cairo,11.66,8.28,1.16,0.59,0.09,teste
exploring_cairo.wav_1231,exploring_cairo,11.22,8.59,1.19,0.36,0.14,teste
exploring_cairo.wav_1232,exploring_cairo,8.54,7.58,1.35,0.04,0.01,teste
exploring_cairo.wav_1233,exploring_cairo,18.57,4.32,1.09,0.35,6.25,teste
exploring_cairo.wav_1234,exploring_cairo,13.18,10.64,1.25,0.04,0.45,teste
exploring_cairo.wav_1235,exploring_cairo,16.29,8.12,1.11,1.38,0.54,teste
exploring_cairo.wav_1236,exploring_cairo,25.95,9.86,0.84,0.95,3.16,teste
exploring_cairo.wav_1237,exploring_cairo,25.09,15.62,0.99,1.05,0.3,teste
exploring_cairo.wav_1238,exploring_cairo,19.17,14.58,0.88,0.12,0.13,teste
exploring_cairo.wav_1239,exploring_cairo,15.71,8.77,1.02,1.2,0.27,teste
exploring_cairo.wav_1240,exploring_cairo,37.02,10.81,0.94,4.17,0.91,teste
exploring_cairo.wav_1241,exploring_cairo,19.68,9.03,0.84,1.19,1.37,teste
exploring_cairo.wav_1242,exploring_cairo,22.24,12.72,0.93,0.68,1.18,teste
exploring_cairo.wav_1243,exploring_cairo,14.55,10.11,1.06,0.27,0.69,teste
exploring_cairo.wav_1244,exploring_cairo,14.54,11.03,0.86,0.2,0.06,teste
exploring_cairo.wav_1245,exploring_cairo,21.95,16.62,0.96,0.11,0.37,teste
exploring_cairo.wav_1246,exploring_cairo,19.18,14.87,0.98,0.11,0.21,teste
exploring_cairo.wav_1247,exploring_cairo,25.87,13.98,0.82,0.24,2.23,teste
exploring_cairo.wav_1248,exploring_cairo,31.75,8.27,0.86,3.19,2.76,teste
exploring_cairo.wav_1249,exploring_cairo,12.41,6.85,0.97,0.43,1.28,teste
exploring_cairo.wav_1250,exploring_cairo,29.11,11.97,1.04,2.43,0.73,teste
exploring_cairo.wav_1251,exploring_cairo,39.6,30.99,1.46,0.48,0.43,teste
exploring_cairo.wav_1252,exploring_cairo,37.54,28.95,1.37,0.21,0.82,teste
exploring_cairo.wav_1253,exploring_cairo,52.5,35.19,1.29,0.41,1.55,teste
exploring_cairo.wav_1254,exploring_cairo,45.17,35.29,1.23,0.14,0.63,teste
exploring_cairo.wav_1255,exploring_cairo,39.93,29.02,1.17,0.64,0.34,teste
exploring_cairo.wav_1256,exploring_cairo,46.28,34.77,1.36,0.21,1.06,teste
exploring_cairo.wav_1257,exploring_cairo,46.07,32.72,1.2,0.13,1.39,teste
exploring_cairo.wav_1258,exploring_cairo,39.91,32.7,1.27,0.1,0.31,teste
exploring_cairo.wav_1259,exploring_cairo,38.72,29.72,1.2,0.3,0.48,teste
exploring_cairo.wav_1260,exploring_cairo,32.5,23.24,1.13,0.34,0.79,teste
exploring_cairo.wav_1261,exploring_cairo,48.16,37.82,1.34,0.24,0.68,teste
exploring_cairo.wav_1262,exploring_cairo,47.52,34.24,1.22,0.39,0.93,teste
